Title,groupurl,category,pay_labels
Stage LARP 1/16 13:00「あなたの全てを賭けて」,劇団名合同会社舞台裏,https://kan-geki.com/streaming/play/2364,"カテゴリーファンタジー,ミステリー・サスペンス,その他,",有料
Stage LARP 1/16 17:30「終局世界物語」,劇団名合同会社舞台裏,https://kan-geki.com/streaming/play/2365,"カテゴリーSF,ファンタジー,その他,",有料
マスカレードな女たち〜魅力マトリックス編〜　1部,劇団名劇団WAO!,https://kan-geki.com/streaming/play/2366,"カテゴリードラマ,ミュージカル,",有料
マスカレードな女たち〜魅力マトリックス編〜　2部,劇団名劇団WAO!,https://kan-geki.com/streaming/play/2367,"カテゴリードラマ,ミュージカル,",有料
動物自殺倶楽部第一回公演『恋愛論』,劇団名演劇ユニット鵺的,https://kan-geki.com/streaming/play/2368,"カテゴリーファンタジー,ドラマ,コメディ,",有料
夜会行,劇団名演劇ユニット鵺的,https://kan-geki.com/streaming/play/2369,"カテゴリードラマ,",有料
KAMOME2/3「喪」,劇団名エリア５１,https://kan-geki.com/streaming/play/2370,"カテゴリードラマ,アート,不条理・アングラ,",有料
KAMOME3/3「女 ME」,劇団名エリア５１,https://kan-geki.com/streaming/play/2371,"カテゴリーファンタジー,ドラマ,恋愛,",有料
くつしたのなか,劇団名kusukusu’srabo,https://kan-geki.com/streaming/play/2372,"カテゴリーファンタジー,キッズ・ファミリー,ダンス・舞踏・パフォーマンス,",有料
4Arts４Live ー演劇・音楽・映像・アート刺繍ー,劇団名名取事務所,https://kan-geki.com/streaming/play/2373,"カテゴリードラマ,アート,",有料
マンホールのUFOにのって,劇団名マチルダアパルトマン,https://kan-geki.com/streaming/play/2374,"カテゴリーSF,ドラマ,恋愛,",有料
鬼太鼓座公演2019小田原公演,劇団名鬼太鼓座,https://kan-geki.com/streaming/play/2376,"カテゴリーアート,",有料
右京から世界へ！響け和の音「鬼太鼓座」竹楽団と鬼太鼓座饗演 in 世界遺産仁和寺,劇団名鬼太鼓座,https://kan-geki.com/streaming/play/2377,"カテゴリーアート,",有料
磯部家　「ツリーハウス」,劇団名劇団WAO!,https://kan-geki.com/streaming/play/2378,"カテゴリードラマ,コメディ,アート,",有料
磯部家　「普通の人」,劇団名劇団WAO!,https://kan-geki.com/streaming/play/2379,"カテゴリードラマ,コメディ,アート,",有料
化面が缺けた時(ルーク編),劇団名劇団光合聲,https://kan-geki.com/streaming/play/2380,"カテゴリーSF,ミステリー・サスペンス,",有料
化面が缺けた時(ビショップ編),劇団名劇団光合聲,https://kan-geki.com/streaming/play/2381,"カテゴリーSF,ミステリー・サスペンス,",有料
平成25年度沖縄県伝統芸能公演 組踊が２倍楽しくなる鑑賞教室 組踊「ニ童敵討」と鑑賞あれこれ,劇団名女流組踊研究会めばな,https://kan-geki.com/streaming/play/2382,"カテゴリー時代劇（歴史劇）,恋愛,ダンス・舞踏・パフォーマンス,",有料
暫しのおやすみ,劇団名劇団競泳水着,https://kan-geki.com/streaming/play/2383,"カテゴリードラマ,",有料
共演者,劇団名劇団晴天,https://kan-geki.com/streaming/play/2384,"カテゴリードラマ,ミステリー・サスペンス,コメディ,",有料
劇団晴天の「曇天短編集」vol.2 ”晴れたよって言われても”,劇団名劇団晴天,https://kan-geki.com/streaming/play/2385,"カテゴリードラマ,コメディ,一人芝居,",有料
かげきはたちのいるところ(舞台版),劇団名アガリスクエンターテイメント,https://kan-geki.com/streaming/play/2397,"カテゴリードラマ,コメディ,",有料
フザイノオモイ,劇団名劇団東京トライアングル,https://kan-geki.com/streaming/play/2398,"カテゴリードラマ,ミステリー・サスペンス,恋愛,",有料
#34 風の市,劇団名激団リジョロ,https://kan-geki.com/streaming/play/2399,"カテゴリードラマ,コメディ,",有料
解心,劇団名世界平和書店,https://kan-geki.com/streaming/play/2400,"カテゴリーファンタジー,ドラマ,アート,",有料
世界は右側でデキている,劇団名NPO法人FPAP,https://kan-geki.com/streaming/play/2403,"カテゴリードラマ,",有料
凪のように穏やかに（２０２２）,劇団名雀組ホエールズ,https://kan-geki.com/streaming/play/2404,"カテゴリーファンタジー,ドラマ,",有料
ブルースターナックル！,劇団名ステージタイガー,https://kan-geki.com/streaming/play/2406,"カテゴリーアクション,ドラマ,",有料
川岡が来ないZ！！,劇団名スズキプロジェクトバージョンファイブ,https://kan-geki.com/streaming/play/2407,"カテゴリーコメディ,",有料
The leg line（2022）,劇団名仮想定規,https://kan-geki.com/streaming/play/2408,"カテゴリーコメディ,ミュージカル,キッズ・ファミリー,",有料
父地下アイドル。,劇団名fukui劇,https://kan-geki.com/streaming/play/2412,"カテゴリーコメディ,",有料
オール・アバウト・Ｚ (前半キャスト公演),劇団名ティーファクトリー,https://kan-geki.com/streaming/play/2413,"カテゴリードラマ,",有料
オール・アバウト・Ｚ (後半キャスト公演),劇団名ティーファクトリー,https://kan-geki.com/streaming/play/2414,"カテゴリードラマ,",有料
朗読舞台「君の、空知らぬ雨　～雨の章～」,劇団名劇団HALLJACK,https://kan-geki.com/streaming/play/2416,"カテゴリードラマ,恋愛,その他,",有料
廻る礎,劇団名JACROW,https://kan-geki.com/streaming/play/2417,"カテゴリードラマ,時代劇（歴史劇）,",有料
『ペーター・ストックマン』～「人民の敵」より,劇団名名取事務所,https://kan-geki.com/streaming/play/2418,"カテゴリードラマ,",有料
「I am...哀しみの女たち」,劇団名名取事務所,https://kan-geki.com/streaming/play/2419,"カテゴリードラマ,",有料
溢れる,劇団名劇団5454（ランドリー）,https://kan-geki.com/streaming/play/2423,"カテゴリードラマ,コメディ,",有料
三大劇作家、逮捕される！,劇団名工藤俊作プロデュースプロジェクトKUTO-10,https://kan-geki.com/streaming/play/2424,"カテゴリーコメディ,",有料
ジエンド オブ エイジア,劇団名飛ぶ劇場,https://kan-geki.com/streaming/play/2425,"カテゴリードラマ,",有料
カメコが笑った日,劇団名演劇集団南塾,https://kan-geki.com/streaming/play/2426,"カテゴリードラマ,コメディ,",有料
零度の掌,劇団名May,https://kan-geki.com/streaming/play/2427,"カテゴリードラマ,",有料
トキタ荘の冬,劇団名演劇集団南塾,https://kan-geki.com/streaming/play/2428,"カテゴリードラマ,コメディ,",有料
リンドウ探偵事務所,劇団名ねむりねこプロジェクト,https://kan-geki.com/streaming/play/2429,"カテゴリードラマ,ミステリー・サスペンス,コメディ,",有料
ごじあおい,劇団名ねむりねこプロジェクト,https://kan-geki.com/streaming/play/2430,"カテゴリーSF,ファンタジー,コメディ,",有料
クロスワード,劇団名ミズタニ会議,https://kan-geki.com/streaming/play/2432,"カテゴリーSF,コメディ,",有料
令和日本昔話,劇団名Route360°,https://kan-geki.com/streaming/play/2434,"カテゴリードラマ,コメディ,",有料
てげ最悪な男へ,劇団名小松台東,https://kan-geki.com/streaming/play/2435,"カテゴリードラマ,",有料
ぶっかぶか,劇団名ここ風,https://kan-geki.com/streaming/play/2436,"カテゴリードラマ,コメディ,",有料
ベイビ－ ドン　クライ～サダオシリ－ズ５・６～A,劇団名劇団東京ハイビーム,https://kan-geki.com/streaming/play/2438,"カテゴリーコメディ,",有料
ベイビ－ ドン　クライ～サダオシリ－ズ５・６～B,劇団名劇団東京ハイビーム,https://kan-geki.com/streaming/play/2439,"カテゴリーコメディ,",有料
死刑島　(悪),劇団名SFIDAENTERTAINMENT,https://kan-geki.com/streaming/play/2442,"カテゴリーマンガ・アニメ,",有料
死刑島　(闇),劇団名SFIDAENTERTAINMENT,https://kan-geki.com/streaming/play/2443,"カテゴリーマンガ・アニメ,",有料
絶対に怒ってはいけない!?,劇団名チャリT企画,https://kan-geki.com/streaming/play/2444,"カテゴリードラマ,ミステリー・サスペンス,コメディ,",有料
ShowとLabo,劇団名遅咲会,https://kan-geki.com/streaming/play/2445,"カテゴリーコメディ,",有料
ポー、大鴉の夜、あるいは私達の犯罪　〜演出家・原田一樹　作品をめぐる対談付〜,劇団名劇団キンダースペース,https://kan-geki.com/streaming/play/2446,"カテゴリーミステリー・サスペンス,",有料
やがてバラッドの季節,劇団名謎のモダン館,https://kan-geki.com/streaming/play/2447,"カテゴリーミステリー・サスペンス,",有料
第8回公演「ギッチョンチョン」,劇団名西瓜糖,https://kan-geki.com/streaming/play/2448,"カテゴリードラマ,コメディ,",有料
The morning rolls around～何者でもないワタシの道～,劇団名SdpBlue,https://kan-geki.com/streaming/play/2449,"カテゴリーファンタジー,ドラマ,ダンス・舞踏・パフォーマンス,",有料
ナイトスイミング,劇団名弦巻楽団,https://kan-geki.com/streaming/play/2451,"カテゴリーSF,ドラマ,",有料
君の様に鳥が啼く,劇団名フロアトポロジー×ヒノカサの虜,https://kan-geki.com/streaming/play/2452,"カテゴリーSF,ファンタジー,ドラマ,",有料
「幽幻道士 キョンシーズ THE STAGE」（大西桃香ver.）,劇団名株式会社オフィスインベーダー,https://kan-geki.com/streaming/play/2454,"カテゴリーアクション,コメディ,ホラー・スリラー,",有料
御手洗さん2021,劇団名株式会社オフィスインベーダー,https://kan-geki.com/streaming/play/2455,"カテゴリーコメディ,その他,",有料
カウンターバリュー・ペインテッド2022 表team,劇団名SFIDAENTERTAINMENT,https://kan-geki.com/streaming/play/2456,"カテゴリーホラー・スリラー,",有料
カウンターバリュー・ペインテッド2022 裏team,劇団名SFIDAENTERTAINMENT,https://kan-geki.com/streaming/play/2457,"カテゴリーホラー・スリラー,",有料
ユートピア,劇団名singingdog,https://kan-geki.com/streaming/play/2458,"カテゴリードラマ,",有料
crash～M銀行人質事件～,劇団名singingdog,https://kan-geki.com/streaming/play/2459,"カテゴリードラマ,ミステリー・サスペンス,",有料
「星灯り」〜2022ver.〜,劇団名TEAM6g,https://kan-geki.com/streaming/play/2460,"カテゴリードラマ,",有料
生まれた時から嘘つきで　一部,劇団名劇団WAO!,https://kan-geki.com/streaming/play/2461,"カテゴリードラマ,ミュージカル,ダンス・舞踏・パフォーマンス,",有料
生まれた時から嘘つきで　二部,劇団名劇団WAO!,https://kan-geki.com/streaming/play/2462,"カテゴリードラマ,ミュージカル,ダンス・舞踏・パフォーマンス,",有料
怪人二十面相,劇団名合同会社stamp（サファリ・P、トリコ・A）,https://kan-geki.com/streaming/play/2464,"カテゴリーその他,",有料
神話を語り　神話を遊ぶ『天岩戸ものがたり』,劇団名きよみず,https://kan-geki.com/streaming/play/2465,"カテゴリーファンタジー,コメディ,時代劇（歴史劇）,",有料
blight∴blind,"劇団名todokeru,",https://kan-geki.com/streaming/play/2466,"カテゴリードラマ,",有料
エンリ帝国戦記〜叙事詩オモイカネ〜　毒王の儀編,劇団名AznetProduce,https://kan-geki.com/streaming/play/2467,"カテゴリーSF,ファンタジー,恋愛,",有料
タンデム・ボーダー・バード,劇団名激団リジョロ,https://kan-geki.com/streaming/play/2468,"カテゴリードラマ,",有料
쉰다리,劇団名激団リジョロ,https://kan-geki.com/streaming/play/2469,"カテゴリードラマ,",有料
「GEPPETTO」梶原航回,劇団名お座敷コブラ,https://kan-geki.com/streaming/play/2471,"カテゴリーSF,ファンタジー,コメディ,",有料
「GEPPETTO」田中温子回,劇団名お座敷コブラ,https://kan-geki.com/streaming/play/2472,"カテゴリーSF,ファンタジー,コメディ,",有料
「GEPPETTO」今村美歩回,劇団名お座敷コブラ,https://kan-geki.com/streaming/play/2473,"カテゴリーSF,ファンタジー,コメディ,",有料
